,Charging Current (A),Actual Pilot (A),Voltage (V),Charging State,Energy Delivered (kWh),Power (kW)
2019-12-02T19:55:39+00:00,16.0,19.0,221.2,ADAPTIVE,7.2759599999999995,3.5749999999999997
2019-12-02T19:55:44+00:00,16.0,19.0,221.2,ADAPTIVE,7.279841944439999,3.568
2019-12-02T19:55:48+00:00,16.0,19.0,221.1,ADAPTIVE,7.283736944439999,3.554
2019-12-02T19:55:53+00:00,15.9,19.0,220.8,ADAPTIVE,7.287614444439999,3.544
2019-12-02T19:55:55+00:00,16.0,19.0,221.7,ADAPTIVE,7.291518333329999,3.5709999999999997
2019-12-02T19:55:59+00:00,16.0,19.0,221.9,ADAPTIVE,7.295410277779999,3.585
2019-12-02T19:56:03+00:00,16.0,19.0,221.8,ADAPTIVE,7.29930416667,3.574
2019-12-02T19:56:08+00:00,15.9,19.0,221.9,ADAPTIVE,7.3032175,3.569
2019-12-02T19:56:11+00:00,16.0,19.0,221.8,ADAPTIVE,7.30711277778,3.5839999999999996
2019-12-02T19:56:15+00:00,16.0,19.0,221.7,ADAPTIVE,7.3110236111099995,3.5719999999999996
2019-12-02T19:56:19+00:00,16.0,18.0,221.8,ADAPTIVE,7.31491777778,3.5839999999999996
2019-12-02T19:56:23+00:00,16.0,18.0,221.7,ADAPTIVE,7.31882638889,3.582
2019-12-02T19:56:28+00:00,16.0,20.0,221.7,ADAPTIVE,7.32271972222,3.585
2019-12-02T19:56:30+00:00,15.9,20.0,221.7,ADAPTIVE,7.3266147222199995,3.5629999999999997
2019-12-02T19:56:35+00:00,16.0,20.0,222.1,ADAPTIVE,7.33052666667,3.574
2019-12-02T19:56:39+00:00,16.0,20.0,221.9,ADAPTIVE,7.33442305556,3.5799999999999996
2019-12-02T19:56:42+00:00,16.0,20.0,221.9,ADAPTIVE,7.33831694444,3.577
2019-12-02T19:56:47+00:00,16.0,20.0,221.7,ADAPTIVE,7.34222666667,3.577
2019-12-02T19:56:50+00:00,16.0,20.0,221.8,ADAPTIVE,7.346121388889999,3.582
2019-12-02T19:56:56+00:00,16.0,20.0,221.7,ADAPTIVE,7.35003305556,3.581
2019-12-02T19:56:58+00:00,15.9,20.0,222.0,ADAPTIVE,7.35392527778,3.565
2019-12-02T19:57:02+00:00,16.0,20.0,221.7,ADAPTIVE,7.35781638889,3.566
2019-12-02T19:57:06+00:00,16.1,20.0,222.0,ADAPTIVE,7.3617258333299995,3.593
2019-12-02T19:57:07+00:00,16.1,20.0,222.0,ADAPTIVE,7.3617258333299995,3.593
2019-12-02T19:57:10+00:00,16.0,20.0,221.7,ADAPTIVE,7.36562,3.5839999999999996
2019-12-02T19:57:14+00:00,16.0,20.0,221.7,ADAPTIVE,7.36952861111,3.5789999999999997
2019-12-02T19:57:18+00:00,16.0,20.0,221.7,ADAPTIVE,7.373420833329999,3.581
2019-12-02T19:57:22+00:00,16.0,20.0,221.0,ADAPTIVE,7.37732722222,3.5629999999999997
2019-12-02T19:57:27+00:00,16.0,20.0,221.0,ADAPTIVE,7.38120277778,3.562
2019-12-02T19:57:30+00:00,15.9,20.0,220.5,ADAPTIVE,7.38507944444,3.546
2019-12-02T19:57:34+00:00,15.9,20.0,221.0,ADAPTIVE,7.38897138889,3.5549999999999997
2019-12-02T19:57:38+00:00,15.9,20.0,221.2,ADAPTIVE,7.392847499999999,3.552
2019-12-02T19:57:42+00:00,15.8,20.0,221.5,ADAPTIVE,7.3967419444399995,3.529
2019-12-02T19:57:46+00:00,16.0,20.0,221.8,ADAPTIVE,7.400633333329999,3.57
2019-12-02T19:57:50+00:00,16.0,20.0,221.9,ADAPTIVE,7.40454083333,3.593
2019-12-02T19:57:53+00:00,15.9,20.0,221.7,ADAPTIVE,7.408431666669999,3.561
2019-12-02T19:57:57+00:00,16.0,20.0,222.0,ADAPTIVE,7.41233722222,3.585
2019-12-02T19:58:01+00:00,16.0,20.0,221.5,ADAPTIVE,7.41622555556,3.568
2019-12-02T19:58:07+00:00,16.0,20.0,221.5,ADAPTIVE,7.42012972222,3.568
2019-12-02T19:58:09+00:00,16.0,20.0,221.6,ADAPTIVE,7.42401944444,3.582
2019-12-02T19:58:16+00:00,16.1,20.0,221.9,ADAPTIVE,7.42792777778,3.605
2019-12-02T19:58:17+00:00,15.9,20.0,221.6,ADAPTIVE,7.431821666669999,3.562
2019-12-02T19:58:21+00:00,16.0,20.0,221.7,ADAPTIVE,7.435717222219999,3.5829999999999997
2019-12-02T19:58:25+00:00,15.9,20.0,221.7,ADAPTIVE,7.439628333329999,3.5719999999999996
2019-12-02T19:58:29+00:00,16.0,20.0,221.8,ADAPTIVE,7.44352111111,3.5759999999999996
2019-12-02T19:58:33+00:00,16.0,20.0,221.4,ADAPTIVE,7.44741388889,3.5719999999999996
2019-12-02T19:58:37+00:00,16.0,20.0,221.7,ADAPTIVE,7.451323888889999,3.5759999999999996
2019-12-02T19:58:41+00:00,16.0,20.0,221.6,ADAPTIVE,7.45521805556,3.585
2019-12-02T19:58:55+00:00,15.9,20.0,221.1,ADAPTIVE,7.466921944439999,3.544
2019-12-02T19:58:56+00:00,15.9,20.0,221.2,ADAPTIVE,7.47080444444,3.5389999999999997
2019-12-02T19:59:00+00:00,16.1,20.0,222.6,ADAPTIVE,7.47471222222,3.629
2019-12-02T19:59:04+00:00,16.0,20.0,222.5,ADAPTIVE,7.4786355555599995,3.601
2019-12-02T19:59:09+00:00,15.9,20.0,222.5,ADAPTIVE,7.48258055556,3.581
2019-12-02T19:59:18+00:00,15.8,8.0,220.6,ADAPTIVE,7.49030611111,3.517
2019-12-02T19:59:20+00:00,8.1,8.0,221.2,ADAPTIVE,7.49256777778,1.8099999999999998
2019-12-02T19:59:23+00:00,8.1,8.0,221.2,ADAPTIVE,7.49256777778,1.8099999999999998
2019-12-02T19:59:25+00:00,12.4,20.0,220.5,ADAPTIVE,7.494979444439999,2.755
2019-12-02T19:59:28+00:00,15.8,20.0,221.4,ADAPTIVE,7.498544444439999,3.517
2019-12-02T19:59:32+00:00,15.8,20.0,220.8,ADAPTIVE,7.502381111109999,3.529
2019-12-02T19:59:36+00:00,15.8,20.0,220.8,ADAPTIVE,7.506221388889999,3.54
2019-12-02T19:59:40+00:00,15.8,20.0,221.4,ADAPTIVE,7.51008277778,3.5389999999999997
2019-12-02T19:59:44+00:00,15.8,20.0,220.8,ADAPTIVE,7.51392638889,3.522
2019-12-02T19:59:48+00:00,15.8,20.0,221.7,ADAPTIVE,7.517786944439999,3.534
2019-12-02T19:59:51+00:00,15.8,20.0,222.1,ADAPTIVE,7.5216313888899995,3.524
2019-12-02T19:59:55+00:00,15.9,20.0,221.7,ADAPTIVE,7.52549222222,3.5509999999999997
2019-12-02T19:59:59+00:00,15.7,20.0,221.4,ADAPTIVE,7.529335833329999,3.514
2019-12-02T20:00:03+00:00,15.8,20.0,221.4,ADAPTIVE,7.53319361111,3.53
2019-12-02T20:00:07+00:00,15.8,20.0,221.0,ADAPTIVE,7.537039722219999,3.534
2019-12-02T20:00:12+00:00,15.8,20.0,221.2,ADAPTIVE,7.54088888889,3.5349999999999997
2019-12-02T20:00:15+00:00,15.8,20.0,221.7,ADAPTIVE,7.54475666667,3.534
2019-12-02T20:00:19+00:00,15.9,20.0,221.5,ADAPTIVE,7.54860583333,3.544
2019-12-02T20:00:23+00:00,15.8,20.0,221.3,ADAPTIVE,7.552473333329999,3.532
2019-12-02T20:00:27+00:00,15.9,20.0,221.3,ADAPTIVE,7.5563175,3.549
2019-12-02T20:00:33+00:00,15.8,20.0,221.4,ADAPTIVE,7.56018277778,3.536
2019-12-02T20:00:35+00:00,15.8,20.0,221.4,ADAPTIVE,7.56403027778,3.5229999999999997
2019-12-02T20:00:39+00:00,15.9,20.0,221.3,ADAPTIVE,7.567879444439999,3.541
2019-12-02T20:00:43+00:00,15.8,20.0,221.7,ADAPTIVE,7.571746388889999,3.524
2019-12-02T20:00:47+00:00,15.8,20.0,221.9,ADAPTIVE,7.57560138889,3.5349999999999997
2019-12-02T20:00:50+00:00,15.8,20.0,221.9,ADAPTIVE,7.57560138889,3.5349999999999997
2019-12-02T20:00:51+00:00,15.9,20.0,221.6,ADAPTIVE,7.57947666667,3.538
2019-12-02T20:00:56+00:00,15.8,20.0,221.6,ADAPTIVE,7.583329999999999,3.5429999999999997
2019-12-02T20:00:59+00:00,15.8,20.0,222.1,ADAPTIVE,7.58718527778,3.5389999999999997
2019-12-02T20:01:02+00:00,15.9,20.0,222.2,ADAPTIVE,7.591055,3.557
2019-12-02T20:01:06+00:00,15.8,20.0,221.6,ADAPTIVE,7.594911111109999,3.538
2019-12-02T20:01:10+00:00,15.8,20.0,221.6,ADAPTIVE,7.5987824999999996,3.533
2019-12-02T20:01:14+00:00,15.8,20.0,221.9,ADAPTIVE,7.60263833333,3.5429999999999997
2019-12-02T20:01:18+00:00,15.8,20.0,221.4,ADAPTIVE,7.6064933333299996,3.542
2019-12-02T20:01:23+00:00,15.8,20.0,221.0,ADAPTIVE,7.61036166667,3.548
2019-12-02T20:01:26+00:00,15.7,20.0,221.8,ADAPTIVE,7.61421472222,3.509
2019-12-02T20:01:30+00:00,15.8,20.0,221.8,ADAPTIVE,7.6180855555599996,3.54
2019-12-02T20:01:34+00:00,15.8,20.0,222.2,ADAPTIVE,7.6219377777799995,3.528
2019-12-02T20:01:38+00:00,15.8,20.0,221.7,ADAPTIVE,7.6258075,3.5269999999999997
2019-12-02T20:01:42+00:00,15.8,20.0,221.2,ADAPTIVE,7.62966333333,3.529
2019-12-02T20:01:46+00:00,15.8,20.0,221.3,ADAPTIVE,7.6335322222199995,3.536
2019-12-02T20:01:50+00:00,15.8,20.0,221.6,ADAPTIVE,7.63738027778,3.524
2019-12-02T20:01:54+00:00,15.9,20.0,221.2,ADAPTIVE,7.641228333329999,3.542
2019-12-02T20:01:58+00:00,15.8,20.0,220.8,ADAPTIVE,7.6450905555599995,3.521
2019-12-02T20:02:02+00:00,15.9,20.0,221.2,ADAPTIVE,7.6489358333299995,3.533
2019-12-02T20:02:06+00:00,15.8,20.0,221.1,ADAPTIVE,7.65279138889,3.514
2019-12-02T20:02:09+00:00,15.9,20.0,220.9,ADAPTIVE,7.65662777778,3.5349999999999997
2019-12-02T20:02:13+00:00,15.8,20.0,221.7,ADAPTIVE,7.66046527778,3.5269999999999997
2019-12-02T20:02:17+00:00,15.8,20.0,221.2,ADAPTIVE,7.66431861111,3.517
2019-12-02T20:02:21+00:00,15.8,20.0,221.1,ADAPTIVE,7.6681619444399995,3.5229999999999997
2019-12-02T20:02:25+00:00,15.8,20.0,221.2,ADAPTIVE,7.67201972222,3.5429999999999997
2019-12-02T20:02:29+00:00,15.8,20.0,221.1,ADAPTIVE,7.67586083333,3.529
2019-12-02T20:02:33+00:00,15.8,20.0,220.4,ADAPTIVE,7.6797136111099995,3.522
2019-12-02T20:02:37+00:00,15.7,20.0,220.8,ADAPTIVE,7.68354638889,3.504
2019-12-02T20:02:41+00:00,15.8,20.0,220.4,ADAPTIVE,7.68739305556,3.505
2019-12-02T20:02:45+00:00,15.8,20.0,220.2,ADAPTIVE,7.691222499999999,3.516
2019-12-02T20:02:49+00:00,15.8,20.0,220.9,ADAPTIVE,7.69507027778,3.52
2019-12-02T20:02:53+00:00,15.8,20.0,221.1,ADAPTIVE,7.69890722222,3.5109999999999997
2019-12-02T20:02:57+00:00,15.8,20.0,220.2,ADAPTIVE,7.70274416667,3.5189999999999997
2019-12-02T20:03:01+00:00,15.7,20.0,221.3,ADAPTIVE,7.7065963888899995,3.504
2019-12-02T20:03:05+00:00,15.8,20.0,220.8,ADAPTIVE,7.710431111109999,3.517
2019-12-02T20:03:09+00:00,15.8,20.0,220.9,ADAPTIVE,7.7142891666699995,3.525
2019-12-02T20:03:13+00:00,15.8,20.0,221.0,ADAPTIVE,7.718125833329999,3.5109999999999997
2019-12-02T20:03:17+00:00,15.7,20.0,220.9,ADAPTIVE,7.7219594444399995,3.5109999999999997
2019-12-02T20:03:21+00:00,15.7,20.0,221.7,ADAPTIVE,7.72580861111,3.4939999999999998
2019-12-02T20:03:25+00:00,15.8,20.0,221.5,ADAPTIVE,7.72964416667,3.526
2019-12-02T20:03:28+00:00,15.8,20.0,221.5,ADAPTIVE,7.73350166667,3.537
2019-12-02T20:03:32+00:00,15.9,20.0,221.7,ADAPTIVE,7.73734916667,3.548
2019-12-02T20:03:36+00:00,15.8,20.0,222.0,ADAPTIVE,7.74120666667,3.536
2019-12-02T20:03:40+00:00,15.8,20.0,222.2,ADAPTIVE,7.74505,3.542
2019-12-02T20:03:44+00:00,15.8,20.0,221.7,ADAPTIVE,7.74891055556,3.5189999999999997
2019-12-02T20:03:48+00:00,15.8,20.0,221.2,ADAPTIVE,7.75275027778,3.54
2019-12-02T20:03:52+00:00,15.9,20.0,221.1,ADAPTIVE,7.7566049999999995,3.554
2019-12-02T20:03:56+00:00,15.7,20.0,221.8,ADAPTIVE,7.76044166667,3.501
2019-12-02T20:04:00+00:00,15.7,20.0,221.3,ADAPTIVE,7.76428861111,3.512
2019-12-02T20:04:05+00:00,15.7,20.0,220.9,ADAPTIVE,7.7681175,3.5109999999999997
2019-12-02T20:04:08+00:00,15.8,20.0,220.9,ADAPTIVE,7.771963888889999,3.533
2019-12-02T20:04:13+00:00,15.8,20.0,220.7,ADAPTIVE,7.77579444444,3.5149999999999997
2019-12-02T20:04:16+00:00,15.7,20.0,221.2,ADAPTIVE,7.77962138889,3.493
2019-12-02T20:04:20+00:00,8.1,8.0,221.9,ADAPTIVE,7.78237055556,1.8259999999999998
2019-12-02T20:04:24+00:00,8.5,20.0,221.9,ADAPTIVE,7.784358611109999,1.894
2019-12-02T20:04:27+00:00,14.2,20.0,220.9,ADAPTIVE,7.78719916667,3.183
2019-12-02T20:04:31+00:00,15.8,20.0,220.8,ADAPTIVE,7.7909475,3.517
2019-12-02T20:04:35+00:00,15.8,20.0,221.1,ADAPTIVE,7.79479,3.513
2019-12-02T20:04:39+00:00,15.8,20.0,221.2,ADAPTIVE,7.7986175,3.516
2019-12-02T20:04:43+00:00,15.7,20.0,220.9,ADAPTIVE,7.80246055556,3.4989999999999997
2019-12-02T20:04:47+00:00,15.7,20.0,220.9,ADAPTIVE,7.8062875,3.4939999999999998
2019-12-02T20:04:51+00:00,15.8,20.0,221.1,ADAPTIVE,7.810115833329999,3.518
2019-12-02T20:04:55+00:00,15.8,20.0,221.0,ADAPTIVE,7.81396166667,3.525
2019-12-02T20:04:59+00:00,15.8,20.0,221.2,ADAPTIVE,7.817790833329999,3.528
2019-12-02T20:05:04+00:00,15.7,20.0,220.6,ADAPTIVE,7.821635,3.51
2019-12-02T20:05:07+00:00,15.8,20.0,220.6,ADAPTIVE,7.82546416667,3.5189999999999997
2019-12-02T20:05:11+00:00,15.8,20.0,221.0,ADAPTIVE,7.82929361111,3.534
2019-12-02T20:05:15+00:00,15.8,20.0,221.5,ADAPTIVE,7.833142222219999,3.521
2019-12-02T20:05:19+00:00,15.7,20.0,221.0,ADAPTIVE,7.83697916667,3.502
2019-12-02T20:05:23+00:00,15.8,20.0,220.9,ADAPTIVE,7.84082527778,3.5229999999999997
2019-12-02T20:05:27+00:00,15.8,20.0,221.1,ADAPTIVE,7.84465666667,3.517
2019-12-02T20:05:31+00:00,15.8,20.0,220.9,ADAPTIVE,7.84848833333,3.5149999999999997
2019-12-02T20:05:34+00:00,15.7,20.0,221.0,ADAPTIVE,7.852339722219999,3.516
2019-12-02T20:05:38+00:00,15.8,20.0,220.7,ADAPTIVE,7.85617388889,3.5109999999999997
2019-12-02T20:05:42+00:00,15.8,20.0,220.2,ADAPTIVE,7.860011388889999,3.512
2019-12-02T20:05:46+00:00,15.7,20.0,220.1,ADAPTIVE,7.8638338888899995,3.497
2019-12-02T20:05:50+00:00,15.7,20.0,220.0,ADAPTIVE,7.867649999999999,3.496
2019-12-02T20:05:54+00:00,15.7,20.0,219.8,ADAPTIVE,7.87148111111,3.5
2019-12-02T20:05:58+00:00,15.8,20.0,219.9,ADAPTIVE,7.875301944439999,3.502
2019-12-02T20:06:02+00:00,15.7,20.0,221.2,ADAPTIVE,7.87913472222,3.517
2019-12-02T20:06:09+00:00,15.7,20.0,221.2,ADAPTIVE,7.88298888889,3.513
2019-12-02T20:06:10+00:00,15.7,20.0,221.5,ADAPTIVE,7.8868308333299995,3.505
2019-12-02T20:06:14+00:00,15.8,20.0,220.9,ADAPTIVE,7.89066166667,3.509
2019-12-02T20:06:18+00:00,15.7,20.0,221.3,ADAPTIVE,7.89450416667,3.504
2019-12-02T20:06:22+00:00,15.8,20.0,221.2,ADAPTIVE,7.89834027778,3.5269999999999997
2019-12-02T20:06:25+00:00,15.8,20.0,221.9,ADAPTIVE,7.902187222219999,3.533
2019-12-02T20:06:30+00:00,15.7,20.0,221.5,ADAPTIVE,7.90605638889,3.52
2019-12-02T20:06:34+00:00,15.8,20.0,221.8,ADAPTIVE,7.90990805556,3.5429999999999997
2019-12-02T20:06:37+00:00,15.8,20.0,221.5,ADAPTIVE,7.913777222219999,3.522
2019-12-02T20:06:41+00:00,15.9,20.0,221.3,ADAPTIVE,7.9176266666699995,3.544
2019-12-02T20:06:45+00:00,15.8,20.0,221.1,ADAPTIVE,7.92147611111,3.526
2019-12-02T20:06:49+00:00,15.8,20.0,221.5,ADAPTIVE,7.92534166667,3.524
2019-12-02T20:06:53+00:00,15.9,20.0,221.5,ADAPTIVE,7.929192499999999,3.556
2019-12-02T20:06:57+00:00,15.9,20.0,221.6,ADAPTIVE,7.933065,3.55
2019-12-02T20:07:01+00:00,15.9,20.0,221.7,ADAPTIVE,7.93692138889,3.556
2019-12-02T20:07:05+00:00,15.9,19.0,221.7,ADAPTIVE,7.94078027778,3.55
2019-12-02T20:07:09+00:00,15.9,19.0,221.6,ADAPTIVE,7.94465361111,3.541
2019-12-02T20:07:13+00:00,15.8,19.0,221.4,ADAPTIVE,7.948508611109999,3.54
2019-12-02T20:07:17+00:00,15.8,19.0,221.1,ADAPTIVE,7.95238,3.524
2019-12-02T20:07:21+00:00,8.2,8.0,222.2,ADAPTIVE,7.955009444439999,1.825
2019-12-02T20:07:25+00:00,8.2,8.0,222.1,ADAPTIVE,7.957,1.821
2019-12-02T20:07:29+00:00,8.2,8.0,222.1,ADAPTIVE,7.958984999999999,1.8319999999999999
2019-12-02T20:07:33+00:00,8.0,8.0,221.9,ADAPTIVE,7.96098333333,1.7979999999999998
2019-12-02T20:07:37+00:00,8.1,8.0,221.9,ADAPTIVE,7.96296638889,1.8179999999999998
2019-12-02T20:07:40+00:00,8.2,8.0,222.0,ADAPTIVE,7.9649533333299996,1.823
2019-12-02T20:07:44+00:00,8.1,8.0,222.0,ADAPTIVE,7.966949444439999,1.817
2019-12-02T20:07:48+00:00,8.1,8.0,221.8,ADAPTIVE,7.96893333333,1.8219999999999998
2019-12-02T20:07:52+00:00,8.1,8.0,222.1,ADAPTIVE,7.97092388889,1.8139999999999998
2019-12-02T20:07:56+00:00,8.2,8.0,222.1,ADAPTIVE,7.97291555556,1.8259999999999998
2019-12-02T20:08:00+00:00,8.2,8.0,222.3,ADAPTIVE,7.9749033333299995,1.829
2019-12-02T20:08:05+00:00,8.2,8.0,222.3,ADAPTIVE,7.976889444439999,1.8279999999999998
2019-12-02T20:08:09+00:00,8.1,8.0,222.5,ADAPTIVE,7.978886944439999,1.813
2019-12-02T20:08:13+00:00,8.2,8.0,222.1,ADAPTIVE,7.98087833333,1.829
2019-12-02T20:08:18+00:00,8.2,8.0,221.8,ADAPTIVE,7.98286388889,1.827
2019-12-02T20:08:20+00:00,8.2,8.0,222.2,ADAPTIVE,7.98486138889,1.8339999999999999
2019-12-02T20:08:24+00:00,8.2,8.0,222.2,ADAPTIVE,7.986848055559999,1.8259999999999998
2019-12-02T20:08:28+00:00,8.1,8.0,221.6,ADAPTIVE,7.98883583333,1.819
2019-12-02T20:08:32+00:00,8.2,8.0,222.2,ADAPTIVE,7.99083416667,1.831
2019-12-02T20:08:36+00:00,8.2,8.0,222.4,ADAPTIVE,7.99282527778,1.8339999999999999
2019-12-02T20:08:40+00:00,8.1,8.0,221.9,ADAPTIVE,7.994814722219999,1.8159999999999998
2019-12-02T20:08:44+00:00,8.1,8.0,221.6,ADAPTIVE,7.99680777778,1.809
2019-12-02T20:08:48+00:00,8.1,8.0,222.0,ADAPTIVE,7.9987972222199994,1.805
2019-12-02T20:08:52+00:00,8.2,20.0,222.2,ADAPTIVE,8.00078388889,1.831
2019-12-02T20:08:56+00:00,13.3,20.0,221.8,ADAPTIVE,8.00337166667,2.9659999999999997
2019-12-02T20:09:00+00:00,15.8,20.0,221.6,ADAPTIVE,8.007037777779999,3.538
2019-12-02T20:09:03+00:00,15.9,20.0,221.3,ADAPTIVE,8.010897222219999,3.557
2019-12-02T20:09:07+00:00,15.9,20.0,221.4,ADAPTIVE,8.014769722219999,3.55
2019-12-02T20:09:12+00:00,15.8,20.0,220.5,ADAPTIVE,8.01861305556,3.5229999999999997
2019-12-02T20:09:15+00:00,15.9,20.0,220.2,ADAPTIVE,8.02246861111,3.5229999999999997
2019-12-02T20:09:19+00:00,15.9,20.0,220.5,ADAPTIVE,8.02630861111,3.5309999999999997
2019-12-02T20:09:23+00:00,15.8,20.0,220.5,ADAPTIVE,8.03014777778,3.51
2019-12-02T20:09:27+00:00,15.9,20.0,220.7,ADAPTIVE,8.03400888889,3.55
2019-12-02T20:09:31+00:00,15.8,20.0,221.4,ADAPTIVE,8.03786472222,3.5389999999999997
2019-12-02T20:09:35+00:00,15.9,20.0,221.5,ADAPTIVE,8.04172472222,3.564
2019-12-02T20:09:39+00:00,15.8,20.0,221.3,ADAPTIVE,8.04560277778,3.5389999999999997
2019-12-02T20:09:43+00:00,15.8,19.0,221.7,ADAPTIVE,8.04946555556,3.5429999999999997
2019-12-02T20:09:47+00:00,15.9,19.0,221.7,ADAPTIVE,8.053328333329999,3.5549999999999997
2019-12-02T20:09:51+00:00,15.9,20.0,221.6,ADAPTIVE,8.0572075,3.5589999999999997
2019-12-02T20:09:55+00:00,15.9,20.0,221.5,ADAPTIVE,8.061074999999999,3.557
2019-12-02T20:09:58+00:00,15.9,20.0,221.7,ADAPTIVE,8.06494055556,3.5589999999999997
2019-12-02T20:10:02+00:00,15.9,20.0,221.7,ADAPTIVE,8.06882222222,3.5509999999999997
2019-12-02T20:10:06+00:00,15.8,20.0,221.7,ADAPTIVE,8.07268833333,3.526
2019-12-02T20:10:10+00:00,15.8,20.0,220.3,ADAPTIVE,8.07655416667,3.52
2019-12-02T20:10:15+00:00,15.9,20.0,220.7,ADAPTIVE,8.080416111109999,3.534
2019-12-02T20:10:18+00:00,15.9,20.0,220.2,ADAPTIVE,8.084261388889999,3.524
2019-12-02T20:10:22+00:00,15.9,20.0,220.2,ADAPTIVE,8.08811416667,3.53
2019-12-02T20:10:26+00:00,15.8,20.0,220.8,ADAPTIVE,8.09195527778,3.525
2019-12-02T20:10:30+00:00,15.8,20.0,220.4,ADAPTIVE,8.09580361111,3.522
2019-12-02T20:10:34+00:00,15.9,20.0,222.0,ADAPTIVE,8.09968166667,3.5629999999999997
2019-12-02T20:10:38+00:00,15.9,20.0,222.0,ADAPTIVE,8.103553055559999,3.568
2019-12-02T20:10:42+00:00,15.9,20.0,221.9,ADAPTIVE,8.10742277778,3.5629999999999997
2019-12-02T20:10:47+00:00,15.9,20.0,221.8,ADAPTIVE,8.11130611111,3.556
2019-12-02T20:10:50+00:00,15.8,20.0,221.6,ADAPTIVE,8.11516972222,3.537
2019-12-02T20:10:53+00:00,15.8,20.0,221.8,ADAPTIVE,8.119035833329999,3.546
2019-12-02T20:10:58+00:00,15.9,20.0,222.1,ADAPTIVE,8.122908611109999,3.568
2019-12-02T20:11:01+00:00,15.9,20.0,222.2,ADAPTIVE,8.12678305556,3.5509999999999997
2019-12-02T20:11:06+00:00,15.9,20.0,222.1,ADAPTIVE,8.13067388889,3.55
2019-12-02T20:11:10+00:00,15.8,20.0,221.6,ADAPTIVE,8.134536944439999,3.5309999999999997
2019-12-02T20:11:13+00:00,15.9,20.0,221.5,ADAPTIVE,8.13839944444,3.55
2019-12-02T20:11:19+00:00,15.9,20.0,221.5,ADAPTIVE,8.142276944439999,3.54
2019-12-02T20:11:21+00:00,16.2,20.0,216.7,ADAPTIVE,8.14613722222,3.536
2019-12-02T20:11:25+00:00,15.8,20.0,220.1,ADAPTIVE,8.149973888889999,3.505
2019-12-02T20:11:29+00:00,15.9,20.0,220.3,ADAPTIVE,8.1538275,3.5349999999999997
2019-12-02T20:11:33+00:00,8.2,8.0,221.6,ADAPTIVE,8.15653805556,1.8379999999999999
2019-12-02T20:11:38+00:00,8.2,8.0,222.4,ADAPTIVE,8.15854416667,1.831
2019-12-02T20:11:42+00:00,11.5,20.0,221.6,ADAPTIVE,8.16078138889,2.561
2019-12-02T20:11:46+00:00,15.6,20.0,222.0,ADAPTIVE,8.1641575,3.488
2019-12-02T20:11:50+00:00,15.8,20.0,221.5,ADAPTIVE,8.16803583333,3.5349999999999997
2019-12-02T20:11:53+00:00,15.8,20.0,222.0,ADAPTIVE,8.17190638889,3.548
2019-12-02T20:11:57+00:00,15.9,20.0,222.0,ADAPTIVE,8.17577666667,3.553
2019-12-02T20:12:01+00:00,15.9,20.0,221.9,ADAPTIVE,8.17966388889,3.562
2019-12-02T20:12:04+00:00,15.8,19.0,221.9,ADAPTIVE,8.18353583333,3.538
2019-12-02T20:12:08+00:00,15.9,19.0,222.2,ADAPTIVE,8.18740944444,3.561
2019-12-02T20:12:13+00:00,16.0,19.0,222.1,ADAPTIVE,8.19130027778,3.5789999999999997
2019-12-02T20:12:16+00:00,15.9,19.0,221.9,ADAPTIVE,8.195174722219999,3.5669999999999997
2019-12-02T20:12:20+00:00,16.0,19.0,222.1,ADAPTIVE,8.19904861111,3.578
2019-12-02T20:12:24+00:00,15.9,19.0,221.6,ADAPTIVE,8.20293916667,3.56
2019-12-02T20:12:28+00:00,15.8,19.0,222.1,ADAPTIVE,8.20681388889,3.549
2019-12-02T20:12:32+00:00,15.8,19.0,222.2,ADAPTIVE,8.21070388889,3.549
2019-12-02T20:12:38+00:00,15.8,19.0,222.4,ADAPTIVE,8.21458,3.5429999999999997
2019-12-02T20:12:40+00:00,15.9,19.0,222.2,ADAPTIVE,8.21845527778,3.5589999999999997
2019-12-02T20:12:44+00:00,15.8,19.0,222.0,ADAPTIVE,8.22234638889,3.55
2019-12-02T20:12:48+00:00,15.9,19.0,222.1,ADAPTIVE,8.22622611111,3.5839999999999996
2019-12-02T20:12:52+00:00,15.9,19.0,222.0,ADAPTIVE,8.230105833329999,3.561
2019-12-02T20:12:56+00:00,15.9,19.0,222.3,ADAPTIVE,8.23400138889,3.562
2019-12-02T20:13:00+00:00,15.8,19.0,222.1,ADAPTIVE,8.23788361111,3.5509999999999997
2019-12-02T20:13:03+00:00,15.9,19.0,222.1,ADAPTIVE,8.241781388889999,3.557
2019-12-02T20:13:08+00:00,15.9,19.0,222.2,ADAPTIVE,8.245663333329999,3.5719999999999996
2019-12-02T20:13:12+00:00,15.9,19.0,222.4,ADAPTIVE,8.24954638889,3.5709999999999997
2019-12-02T20:13:15+00:00,15.9,19.0,221.8,ADAPTIVE,8.2534425,3.557
2019-12-02T20:13:20+00:00,15.8,19.0,222.5,ADAPTIVE,8.257322499999999,3.5549999999999997
2019-12-02T20:13:24+00:00,15.9,19.0,221.2,ADAPTIVE,8.26118277778,3.534
2019-12-02T20:13:27+00:00,15.8,19.0,221.4,ADAPTIVE,8.26505666667,3.536
2019-12-02T20:13:31+00:00,15.8,19.0,221.3,ADAPTIVE,8.26891611111,3.537
